sim,b,est,shrinkage_factor,type,run,j,n,d
2,0.10216825814173787,ate_dr,0,all_boot,2,1,50,ks
2,0,ate_strat,0,all_boot,2,1,50,ks
2,0,ate_ipw_2,0,null,2,1,50,ks
2,0,ate_regr,0,null,2,1,50,ks
2,2.151184905939287e-17,ate_dr,0,null,2,1,50,ks
2,0.999999999999985,ate_strat,0,null,2,1,50,ks
2,0.15152548875371474,ate_ipw_2,0,gn,2,1,50,ks
2,0.6489084227909818,ate_regr,0,gn,2,1,50,ks
2,0,ate_dr,0,gn,2,1,50,ks
2,0.1995660884553035,ate_strat,0,gn,2,1,50,ks
2,0,ate_ipw_2,0,hybrid_gn,2,1,50,ks
2,0,ate_regr,0,hybrid_gn,2,1,50,ks
2,2.151184905939287e-17,ate_dr,0,hybrid_gn,2,1,50,ks
2,0.999999999999985,ate_strat,0,hybrid_gn,2,1,50,ks
3,4.336808689942018e-19,ate_ipw_2,0,old,3,1,50,ks
3,0.8604216120491199,ate_regr,0,old,3,1,50,ks
3,0.13957838795087996,ate_dr,0,old,3,1,50,ks
3,9.006972487898253e-19,ate_strat,0,old,3,1,50,ks
3,0,ate_ipw_2,0,boot,3,1,50,ks
3,0.8426798910168519,ate_regr,0,boot,3,1,50,ks
3,0.15732010898314797,ate_dr,0,boot,3,1,50,ks
3,-2.2879289747110396e-19,ate_strat,0,boot,3,1,50,ks
3,1.0842021724855044e-19,ate_ipw_2,0,all_boot,3,1,50,ks
3,0.8316002759250432,ate_regr,0,all_boot,3,1,50,ks
3,0.16839972407495665,ate_dr,0,all_boot,3,1,50,ks
3,2.1024495994652899e-19,ate_strat,0,all_boot,3,1,50,ks
3,0,ate_ipw_2,0,null,3,1,50,ks
3,0,ate_regr,0,null,3,1,50,ks
3,0,ate_dr,0,null,3,1,50,ks
3,1.00000000000004,ate_strat,0,null,3,1,50,ks
3,0,ate_ipw_2,0,gn,3,1,50,ks
3,0.8179191409191912,ate_regr,0,gn,3,1,50,ks
3,-1.41642454997736e-17,ate_dr,0,gn,3,1,50,ks
3,0.18208085908080868,ate_strat,0,gn,3,1,50,ks
3,0,ate_ipw_2,0,hybrid_gn,3,1,50,ks
3,0,ate_regr,0,hybrid_gn,3,1,50,ks
3,0,ate_dr,0,hybrid_gn,3,1,50,ks
3,1.00000000000004,ate_strat,0,hybrid_gn,3,1,50,ks
4,0.008160378021942945,ate_ipw_2,0,old,4,1,50,ks
4,0.6771778736442626,ate_regr,0,old,4,1,50,ks
4,0.3112134809404098,ate_dr,0,old,4,1,50,ks
4,0.0034482673933846747,ate_strat,0,old,4,1,50,ks
4,0.007515087196496698,ate_ipw_2,0,boot,4,1,50,ks
4,0.5824414513365956,ate_regr,0,boot,4,1,50,ks
4,0.40486283268295387,ate_dr,0,boot,4,1,50,ks
4,0.005180628783953692,ate_strat,0,boot,4,1,50,ks
4,0.007566802401997605,ate_ipw_2,0,all_boot,4,1,50,ks
4,0.6419095832974046,ate_regr,0,all_boot,4,1,50,ks
4,0.34690267517831586,ate_dr,0,all_boot,4,1,50,ks
4,0.0036209391222819286,ate_strat,0,all_boot,4,1,50,ks
4,0,ate_ipw_2,0,null,4,1,50,ks
4,-9.006806661427796e-15,ate_regr,0,null,4,1,50,ks
4,-2.9452316312016426e-16,ate_dr,0,null,4,1,50,ks
4,0.9999999999999942,ate_strat,0,null,4,1,50,ks
4,0.26604987266440205,ate_ipw_2,0,gn,4,1,50,ks
4,0.3204677033464447,ate_regr,0,gn,4,1,50,ks
4,-2.220446049250313e-16,ate_dr,0,gn,4,1,50,ks
4,0.41348242398915325,ate_strat,0,gn,4,1,50,ks
4,0,ate_ipw_2,0,hybrid_gn,4,1,50,ks
4,-9.006806661427796e-15,ate_regr,0,hybrid_gn,4,1,50,ks
4,-2.9452316312016426e-16,ate_dr,0,hybrid_gn,4,1,50,ks
4,0.9999999999999942,ate_strat,0,hybrid_gn,4,1,50,ks
5,-1.5758815372457285e-19,ate_ipw_2,0,old,5,1,50,ks
5,0.7190635214724428,ate_regr,0,old,5,1,50,ks
5,0.2809364785275572,ate_dr,0,old,5,1,50,ks
5,0,ate_strat,0,old,5,1,50,ks
5,0,ate_ipw_2,0,boot,5,1,50,ks
5,0.7593557168083028,ate_regr,0,boot,5,1,50,ks
5,0.23914601018047604,ate_dr,0,boot,5,1,50,ks
5,0.0014982730112211955,ate_strat,0,boot,5,1,50,ks
5,0,ate_ipw_2,0,all_boot,5,1,50,ks
5,0.7620607964027049,ate_regr,0,all_boot,5,1,50,ks
5,0.23722361812193965,ate_dr,0,all_boot,5,1,50,ks
5,7.155854753555578e-4,ate_strat,0,all_boot,5,1,50,ks
5,0,ate_ipw_2,0,null,5,1,50,ks
5,3.334607372737249e-14,ate_regr,0,null,5,1,50,ks
5,0,ate_dr,0,null,5,1,50,ks
5,0.9999999999999603,ate_strat,0,null,5,1,50,ks
5,0.24097951909691792,ate_ipw_2,0,gn,5,1,50,ks
5,0.7590204809030828,ate_regr,0,gn,5,1,50,ks
5,-3.7655976671230395e-17,ate_dr,0,gn,5,1,50,ks
5,0,ate_strat,0,gn,5,1,50,ks
5,0,ate_ipw_2,0,hybrid_gn,5,1,50,ks
5,3.334607372737249e-14,ate_regr,0,hybrid_gn,5,1,50,ks
5,0,ate_dr,0,hybrid_gn,5,1,50,ks
5,0.9999999999999603,ate_strat,0,hybrid_gn,5,1,50,ks
6,-2.168404344971009e-19,ate_ipw_2,0,old,6,1,50,ks
6,0.8809803308512766,ate_regr,0,old,6,1,50,ks
6,0.1165721614410279,ate_dr,0,old,6,1,50,ks
6,0.0024475077076954515,ate_strat,0,old,6,1,50,ks
6,0,ate_ipw_2,0,boot,6,1,50,ks
6,0.8809019052814936,ate_regr,0,boot,6,1,50,ks
6,0.11775292220316587,ate_dr,0,boot,6,1,50,ks
6,0.001345172515340581,ate_strat,0,boot,6,1,50,ks
6,0,ate_ipw_2,0,all_boot,6,1,50,ks
6,0.8805490234865699,ate_regr,0,all_boot,6,1,50,ks
6,0.11624829009778105,ate_dr,0,all_boot,6,1,50,ks
6,0.003202686415649017,ate_strat,0,all_boot,6,1,50,ks
6,0.6027126832873432,ate_ipw_2,0,null,6,1,50,ks
6,-3.016983398373313e-15,ate_regr,0,null,6,1,50,ks
6,-1.1102230246251565e-16,ate_dr,0,null,6,1,50,ks
6,0.39728731671265355,ate_strat,0,null,6,1,50,ks
6,0.03639105965912409,ate_ipw_2,0,gn,6,1,50,ks
6,0.6630609582471516,ate_regr,0,gn,6,1,50,ks
6,0,ate_dr,0,gn,6,1,50,ks
6,0.3005479820937244,ate_strat,0,gn,6,1,50,ks
6,0.6027126832873432,ate_ipw_2,0,hybrid_gn,6,1,50,ks
6,-3.016983398373313e-15,ate_regr,0,hybrid_gn,6,1,50,ks
6,-1.1102230246251565e-16,ate_dr,0,hybrid_gn,6,1,50,ks
6,0.39728731671265355,ate_strat,0,hybrid_gn,6,1,50,ks
7,-3.4049005942202145e-19,ate_ipw_2,0,old,7,1,50,ks
7,0.984904691707947,ate_regr,0,old,7,1,50,ks
7,0.015095308292053074,ate_dr,0,old,7,1,50,ks
7,0,ate_strat,0,old,7,1,50,ks
7,-9.01337912655556e-19,ate_ipw_2,0,boot,7,1,50,ks
7,0.9740288109920757,ate_regr,0,boot,7,1,50,ks
7,0.025971189007924302,ate_dr,0,boot,7,1,50,ks
7,0,ate_strat,0,boot,7,1,50,ks
7,8.23655501892001e-19,ate_ipw_2,0,all_boot,7,1,50,ks
7,0.9766214513549721,ate_regr,0,all_boot,7,1,50,ks
7,0.023378548645027714,ate_dr,0,all_boot,7,1,50,ks
7,0,ate_strat,0,all_boot,7,1,50,ks
7,0,ate_ipw_2,0,null,7,1,50,ks
7,-2.4082977393897193e-16,ate_regr,0,null,7,1,50,ks
7,7.584422850028574e-15,ate_dr,0,null,7,1,50,ks
7,0.9999999999999887,ate_strat,0,null,7,1,50,ks
7,5.72015719473218e-17,ate_ipw_2,0,gn,7,1,50,ks
7,0.8955461542830795,ate_regr,0,gn,7,1,50,ks
7,0,ate_dr,0,gn,7,1,50,ks
7,0.10445384571692035,ate_strat,0,gn,7,1,50,ks
7,0,ate_ipw_2,0,hybrid_gn,7,1,50,ks
7,-2.4082977393897193e-16,ate_regr,0,hybrid_gn,7,1,50,ks
7,7.584422850028574e-15,ate_dr,0,hybrid_gn,7,1,50,ks
7,0.9999999999999887,ate_strat,0,hybrid_gn,7,1,50,ks
8,0.0019443927129926151,ate_ipw_2,0,old,8,1,50,ks
8,0.9980556072870074,ate_regr,0,old,8,1,50,ks
8,3.073519703156424e-17,ate_dr,0,old,8,1,50,ks
8,0,ate_strat,0,old,8,1,50,ks
8,0.00314532897280645,ate_ipw_2,0,boot,8,1,50,ks
8,0.9968546710271935,ate_regr,0,boot,8,1,50,ks
8,5.593523317148458e-17,ate_dr,0,boot,8,1,50,ks
8,0,ate_strat,0,boot,8,1,50,ks
8,0.0014635454797893108,ate_ipw_2,0,all_boot,8,1,50,ks
8,0.9985364545202109,ate_regr,0,all_boot,8,1,50,ks
8,-6.369829142125324e-17,ate_dr,0,all_boot,8,1,50,ks
8,0,ate_strat,0,all_boot,8,1,50,ks
8,0,ate_ipw_2,0,null,8,1,50,ks
8,4.8270413676293525e-15,ate_regr,0,null,8,1,50,ks
8,0,ate_dr,0,null,8,1,50,ks
8,0.9999999999999951,ate_strat,0,null,8,1,50,ks
8,0.07508951857167023,ate_ipw_2,0,gn,8,1,50,ks
8,0.5549552289248589,ate_regr,0,gn,8,1,50,ks
8,0,ate_dr,0,gn,8,1,50,ks
8,0.36995525250347056,ate_strat,0,gn,8,1,50,ks
8,0,ate_ipw_2,0,hybrid_gn,8,1,50,ks
8,4.8270413676293525e-15,ate_regr,0,hybrid_gn,8,1,50,ks
8,0,ate_dr,0,hybrid_gn,8,1,50,ks
8,0.9999999999999951,ate_strat,0,hybrid_gn,8,1,50,ks
9,0.003164036577682736,ate_ipw_2,0,old,9,1,50,ks
9,0.4766939827387693,ate_regr,0,old,9,1,50,ks
9,0.5201419806835478,ate_dr,0,old,9,1,50,ks
9,0,ate_strat,0,old,9,1,50,ks
9,0.006135689465675877,ate_ipw_2,0,boot,9,1,50,ks
9,0.44837877138015975,ate_regr,0,boot,9,1,50,ks
9,0.5454855391541645,ate_dr,0,boot,9,1,50,ks
9,0,ate_strat,0,boot,9,1,50,ks
9,0.00456972141062705,ate_ipw_2,0,all_boot,9,1,50,ks
9,0.4630941136107514,ate_regr,0,all_boot,9,1,50,ks
9,0.5323361649786217,ate_dr,0,all_boot,9,1,50,ks
9,0,ate_strat,0,all_boot,9,1,50,ks
9,0,ate_ipw_2,0,null,9,1,50,ks
9,-3.465104302782101e-14,ate_regr,0,null,9,1,50,ks
9,7.8743688700154e-17,ate_dr,0,null,9,1,50,ks
9,1.0000000000000104,ate_strat,0,null,9,1,50,ks
9,0.022650111777587134,ate_ipw_2,0,gn,9,1,50,ks
9,0.5687226163586246,ate_regr,0,gn,9,1,50,ks
9,0,ate_dr,0,gn,9,1,50,ks
9,0.40862727186378806,ate_strat,0,gn,9,1,50,ks
9,0,ate_ipw_2,0,hybrid_gn,9,1,50,ks
9,-3.465104302782101e-14,ate_regr,0,hybrid_gn,9,1,50,ks
9,7.8743688700154e-17,ate_dr,0,hybrid_gn,9,1,50,ks
9,1.0000000000000104,ate_strat,0,hybrid_gn,9,1,50,ks
10,0.03064953311182133,ate_ipw_2,0,old,10,1,50,ks
10,0.8831828877423324,ate_regr,0,old,10,1,50,ks
10,0.08616757914584607,ate_dr,0,old,10,1,50,ks
10,0,ate_strat,0,old,10,1,50,ks
10,0.027501249081111626,ate_ipw_2,0,boot,10,1,50,ks
10,0.8765536972762203,ate_regr,0,boot,10,1,50,ks
10,0.09432632995669075,ate_dr,0,boot,10,1,50,ks
10,0.0016187236859773664,ate_strat,0,boot,10,1,50,ks
10,0.033714685241847564,ate_ipw_2,0,all_boot,10,1,50,ks
10,0.8652314260414123,ate_regr,0,all_boot,10,1,50,ks
10,0.09885299054314318,ate_dr,0,all_boot,10,1,50,ks
10,0.0022008981735969347,ate_strat,0,all_boot,10,1,50,ks
10,0.2722700318234046,ate_ipw_2,0,null,10,1,50,ks
10,-4.9732773385833485e-15,ate_regr,0,null,10,1,50,ks
10,0,ate_dr,0,null,10,1,50,ks
10,0.7277299681765951,ate_strat,0,null,10,1,50,ks
10,0.10219181414843848,ate_ipw_2,0,gn,10,1,50,ks
10,0.8821799459865829,ate_regr,0,gn,10,1,50,ks
10,0,ate_dr,0,gn,10,1,50,ks
10,0.015628239864978716,ate_strat,0,gn,10,1,50,ks
10,0.2722700318234046,ate_ipw_2,0,hybrid_gn,10,1,50,ks
10,-4.9732773385833485e-15,ate_regr,0,hybrid_gn,10,1,50,ks
10,0,ate_dr,0,hybrid_gn,10,1,50,ks
10,0.7277299681765951,ate_strat,0,hybrid_gn,10,1,50,ks
11,0.003184576557683822,ate_ipw_2,0,old,11,1,50,ks
11,0.9945770504435507,ate_regr,0,old,11,1,50,ks
11,0,ate_dr,0,old,11,1,50,ks
11,0.002238372998765452,ate_strat,0,old,11,1,50,ks
11,0.0036996673974015,ate_ipw_2,0,boot,11,1,50,ks
11,0.9920007104353865,ate_regr,0,boot,11,1,50,ks
11,0,ate_dr,0,boot,11,1,50,ks
11,0.0042996221672120735,ate_strat,0,boot,11,1,50,ks
11,0.004083112158817339,ate_ipw_2,0,all_boot,11,1,50,ks
11,0.9907418957263294,ate_regr,0,all_boot,11,1,50,ks
11,0,ate_dr,0,all_boot,11,1,50,ks
11,0.005174992114853171,ate_strat,0,all_boot,11,1,50,ks
11,0.05218747284779257,ate_ipw_2,0,null,11,1,50,ks
11,9.284245489220555e-16,ate_regr,0,null,11,1,50,ks
11,0,ate_dr,0,null,11,1,50,ks
11,0.9478125271522048,ate_strat,0,null,11,1,50,ks
11,0,ate_ipw_2,0,gn,11,1,50,ks
11,0.9119054443315558,ate_regr,0,gn,11,1,50,ks
11,0.018456108093876593,ate_dr,0,gn,11,1,50,ks
11,0.0696384475745676,ate_strat,0,gn,11,1,50,ks
11,0.05218747284779257,ate_ipw_2,0,hybrid_gn,11,1,50,ks
11,9.284245489220555e-16,ate_regr,0,hybrid_gn,11,1,50,ks
11,0,ate_dr,0,hybrid_gn,11,1,50,ks
11,0.9478125271522048,ate_strat,0,hybrid_gn,11,1,50,ks
12,0,ate_ipw_2,0,old,12,1,50,ks
12,0.6708942573711949,ate_regr,0,old,12,1,50,ks
12,0.3222571032333116,ate_dr,0,old,12,1,50,ks
12,0.006848639395493392,ate_strat,0,old,12,1,50,ks
12,0,ate_ipw_2,0,boot,12,1,50,ks
12,0.6016054446835056,ate_regr,0,boot,12,1,50,ks
12,0.39663539144927895,ate_dr,0,boot,12,1,50,ks
12,0.001759163867215345,ate_strat,0,boot,12,1,50,ks
12,0,ate_ipw_2,0,all_boot,12,1,50,ks
12,0.6372647398782941,ate_regr,0,all_boot,12,1,50,ks
12,0.3620375079321331,ate_dr,0,all_boot,12,1,50,ks
12,6.977521895727727e-4,ate_strat,0,all_boot,12,1,50,ks
12,8.318784891989064e-16,ate_ipw_2,0,null,12,1,50,ks
12,1.0000000000000007,ate_regr,0,null,12,1,50,ks
12,-1.5588066879105808e-14,ate_dr,0,null,12,1,50,ks
12,0,ate_strat,0,null,12,1,50,ks
12,0,ate_ipw_2,0,gn,12,1,50,ks
12,0.8486522205048387,ate_regr,0,gn,12,1,50,ks
12,5.0017516563272696e-17,ate_dr,0,gn,12,1,50,ks
12,0.15134777949516143,ate_strat,0,gn,12,1,50,ks
12,8.318784891989064e-16,ate_ipw_2,0,hybrid_gn,12,1,50,ks
12,1.0000000000000007,ate_regr,0,hybrid_gn,12,1,50,ks
12,-1.5588066879105808e-14,ate_dr,0,hybrid_gn,12,1,50,ks
12,0,ate_strat,0,hybrid_gn,12,1,50,ks
13,0,ate_ipw_2,0,old,13,1,50,ks
13,0.1940911889543966,ate_regr,0,old,13,1,50,ks
13,0.8059088110456033,ate_dr,0,old,13,1,50,ks
13,5.976054078952685e-19,ate_strat,0,old,13,1,50,ks
13,0,ate_ipw_2,0,boot,13,1,50,ks
13,0.19174503343781285,ate_regr,0,boot,13,1,50,ks
13,0.8082549665621871,ate_dr,0,boot,13,1,50,ks
13,-5.632072665929435e-19,ate_strat,0,boot,13,1,50,ks
13,0,ate_ipw_2,0,all_boot,13,1,50,ks
13,0.21650583420263841,ate_regr,0,all_boot,13,1,50,ks
13,0.7834941657973615,ate_dr,0,all_boot,13,1,50,ks
13,2.956259148286329e-19,ate_strat,0,all_boot,13,1,50,ks
13,0,ate_ipw_2,0,null,13,1,50,ks
13,3.8373128955221424e-17,ate_regr,0,null,13,1,50,ks
13,5.779472620311388e-14,ate_dr,0,null,13,1,50,ks
13,0.9999999999999571,ate_strat,0,null,13,1,50,ks
13,0.44947725251424897,ate_ipw_2,0,gn,13,1,50,ks
13,0.4021727277168075,ate_regr,0,gn,13,1,50,ks
13,0,ate_dr,0,gn,13,1,50,ks
13,0.14835001976894413,ate_strat,0,gn,13,1,50,ks
13,0,ate_ipw_2,0,hybrid_gn,13,1,50,ks
13,3.8373128955221424e-17,ate_regr,0,hybrid_gn,13,1,50,ks
13,5.779472620311388e-14,ate_dr,0,hybrid_gn,13,1,50,ks
13,0.9999999999999571,ate_strat,0,hybrid_gn,13,1,50,ks
14,2.229264617343319e-18,ate_ipw_2,0,old,14,1,50,ks
14,0.9840530862012322,ate_regr,0,old,14,1,50,ks
14,0.015946913798767497,ate_dr,0,old,14,1,50,ks
14,0,ate_strat,0,old,14,1,50,ks
14,-1.065654384068778e-18,ate_ipw_2,0,boot,14,1,50,ks
14,0.9744397716330908,ate_regr,0,boot,14,1,50,ks
14,0.025560228366909132,ate_dr,0,boot,14,1,50,ks
14,0,ate_strat,0,boot,14,1,50,ks
14,0,ate_ipw_2,0,all_boot,14,1,50,ks
14,0.9697730203527023,ate_regr,0,all_boot,14,1,50,ks
14,0.030226979647297546,ate_dr,0,all_boot,14,1,50,ks
14,0,ate_strat,0,all_boot,14,1,50,ks
14,0,ate_ipw_2,0,null,14,1,50,ks
14,7.766978981894532e-15,ate_regr,0,null,14,1,50,ks
14,-4.440892098500626e-16,ate_dr,0,null,14,1,50,ks
14,0.9999999999999969,ate_strat,0,null,14,1,50,ks
14,2.8390155982774194e-17,ate_ipw_2,0,gn,14,1,50,ks
14,1,ate_regr,0,gn,14,1,50,ks
14,-5.123390564329391e-19,ate_dr,0,gn,14,1,50,ks
14,0,ate_strat,0,gn,14,1,50,ks
14,0,ate_ipw_2,0,hybrid_gn,14,1,50,ks
14,7.766978981894532e-15,ate_regr,0,hybrid_gn,14,1,50,ks
14,-4.440892098500626e-16,ate_dr,0,hybrid_gn,14,1,50,ks
14,0.9999999999999969,ate_strat,0,hybrid_gn,14,1,50,ks
15,0,ate_ipw_2,0,old,15,1,50,ks
15,0.5339880121426877,ate_regr,0,old,15,1,50,ks
15,0.4660119878573124,ate_dr,0,old,15,1,50,ks
15,8.431272738408782e-20,ate_strat,0,old,15,1,50,ks
15,0,ate_ipw_2,0,boot,15,1,50,ks
15,0.5719372700523632,ate_regr,0,boot,15,1,50,ks
15,0.4280627299476368,ate_dr,0,boot,15,1,50,ks
15,6.1617568487435695e-19,ate_strat,0,boot,15,1,50,ks
15,-4.336808689942018e-19,ate_ipw_2,0,all_boot,15,1,50,ks
15,0.5703014832531983,ate_regr,0,all_boot,15,1,50,ks
15,0.4296985167468015,ate_dr,0,all_boot,15,1,50,ks
15,-7.207031772105241e-19,ate_strat,0,all_boot,15,1,50,ks
15,-2.220446049250313e-16,ate_ipw_2,0,null,15,1,50,ks
15,0,ate_regr,0,null,15,1,50,ks
15,-3.107486562751559e-14,ate_dr,0,null,15,1,50,ks
15,1.0000000000000107,ate_strat,0,null,15,1,50,ks
15,0.05728327401157644,ate_ipw_2,0,gn,15,1,50,ks
15,0.716301708688332,ate_regr,0,gn,15,1,50,ks
15,0,ate_dr,0,gn,15,1,50,ks
15,0.22641501730009145,ate_strat,0,gn,15,1,50,ks
15,-2.220446049250313e-16,ate_ipw_2,0,hybrid_gn,15,1,50,ks
15,0,ate_regr,0,hybrid_gn,15,1,50,ks
15,-3.107486562751559e-14,ate_dr,0,hybrid_gn,15,1,50,ks
15,1.0000000000000107,ate_strat,0,hybrid_gn,15,1,50,ks
16,0.0017300092234763201,ate_ipw_2,0,old,16,1,50,ks
16,0.9978477723951356,ate_regr,0,old,16,1,50,ks
16,4.222183813881557e-4,ate_dr,0,old,16,1,50,ks
16,0,ate_strat,0,old,16,1,50,ks
16,0.0020161018018199747,ate_ipw_2,0,boot,16,1,50,ks
16,0.9831399748731776,ate_regr,0,boot,16,1,50,ks
16,0.008641598522989017,ate_dr,0,boot,16,1,50,ks
16,0.006202324802013424,ate_strat,0,boot,16,1,50,ks
16,0.0019351133975682943,ate_ipw_2,0,all_boot,16,1,50,ks
16,0.9824164827754389,ate_regr,0,all_boot,16,1,50,ks
16,0.008975373560912154,ate_dr,0,all_boot,16,1,50,ks
16,0.0066730302660807156,ate_strat,0,all_boot,16,1,50,ks
16,0,ate_ipw_2,0,null,16,1,50,ks
16,-7.306559005944908e-15,ate_regr,0,null,16,1,50,ks
16,0,ate_dr,0,null,16,1,50,ks
16,1.0000000000000062,ate_strat,0,null,16,1,50,ks
16,-1.2227639984511271e-17,ate_ipw_2,0,gn,16,1,50,ks
16,0.7144631322216495,ate_regr,0,gn,16,1,50,ks
16,0,ate_dr,0,gn,16,1,50,ks
16,0.2855368677783504,ate_strat,0,gn,16,1,50,ks
16,0,ate_ipw_2,0,hybrid_gn,16,1,50,ks
16,-7.306559005944908e-15,ate_regr,0,hybrid_gn,16,1,50,ks
16,0,ate_dr,0,hybrid_gn,16,1,50,ks
16,1.0000000000000062,ate_strat,0,hybrid_gn,16,1,50,ks
17,0,ate_ipw_2,0,old,17,1,50,ks
17,0.86350290452059,ate_regr,0,old,17,1,50,ks
17,0.1364970954794099,ate_dr,0,old,17,1,50,ks
17,-2.168404344971009e-19,ate_strat,0,old,17,1,50,ks
17,0,ate_ipw_2,0,boot,17,1,50,ks
17,0.8555704311512636,ate_regr,0,boot,17,1,50,ks
17,0.14442956884873642,ate_dr,0,boot,17,1,50,ks
17,8.408053410096296e-19,ate_strat,0,boot,17,1,50,ks
17,0,ate_ipw_2,0,all_boot,17,1,50,ks
17,0.8557353581830022,ate_regr,0,all_boot,17,1,50,ks
17,0.14426464181699783,ate_dr,0,all_boot,17,1,50,ks
17,1.8963458176820626e-19,ate_strat,0,all_boot,17,1,50,ks
17,0,ate_ipw_2,0,null,17,1,50,ks
17,0,ate_regr,0,null,17,1,50,ks
17,1.9386222239501046e-16,ate_dr,0,null,17,1,50,ks
17,0.9999999999999964,ate_strat,0,null,17,1,50,ks
17,0,ate_ipw_2,0,gn,17,1,50,ks
17,0.8097678242419671,ate_regr,0,gn,17,1,50,ks
17,-2.6555121700082183e-17,ate_dr,0,gn,17,1,50,ks
17,0.19023217575803292,ate_strat,0,gn,17,1,50,ks
17,0,ate_ipw_2,0,hybrid_gn,17,1,50,ks
17,0,ate_regr,0,hybrid_gn,17,1,50,ks
17,1.9386222239501046e-16,ate_dr,0,hybrid_gn,17,1,50,ks
17,0.9999999999999964,ate_strat,0,hybrid_gn,17,1,50,ks
18,0,ate_ipw_2,0,old,18,1,50,ks
18,0.8776574770403308,ate_regr,0,old,18,1,50,ks
18,0.12234252295966914,ate_dr,0,old,18,1,50,ks
18,-1.3482617953802366e-18,ate_strat,0,old,18,1,50,ks
18,0,ate_ipw_2,0,boot,18,1,50,ks
18,0.8697577105556511,ate_regr,0,boot,18,1,50,ks
18,0.1302422894443488,ate_dr,0,boot,18,1,50,ks
18,-2.852569315370161e-19,ate_strat,0,boot,18,1,50,ks
18,0,ate_ipw_2,0,all_boot,18,1,50,ks
18,0.8940979764689614,ate_regr,0,all_boot,18,1,50,ks
18,0.10590202353103842,ate_dr,0,all_boot,18,1,50,ks
18,-2.8241621868908944e-19,ate_strat,0,all_boot,18,1,50,ks
18,0,ate_ipw_2,0,null,18,1,50,ks
18,0,ate_regr,0,null,18,1,50,ks
18,-1.4809212168429605e-14,ate_dr,0,null,18,1,50,ks
18,1.0000000000000213,ate_strat,0,null,18,1,50,ks
18,0,ate_ipw_2,0,gn,18,1,50,ks
18,0.7421541620347077,ate_regr,0,gn,18,1,50,ks
18,0.044118447643137826,ate_dr,0,gn,18,1,50,ks
18,0.21372739032215432,ate_strat,0,gn,18,1,50,ks
18,0,ate_ipw_2,0,hybrid_gn,18,1,50,ks
18,0,ate_regr,0,hybrid_gn,18,1,50,ks
18,-1.4809212168429605e-14,ate_dr,0,hybrid_gn,18,1,50,ks
18,1.0000000000000213,ate_strat,0,hybrid_gn,18,1,50,ks
19,0.015249150431473965,ate_ipw_2,0,old,19,1,50,ks
19,0.572392094350398,ate_regr,0,old,19,1,50,ks
19,0.40526664669378165,ate_dr,0,old,19,1,50,ks
19,0.007092108524346585,ate_strat,0,old,19,1,50,ks
19,0.022534873142301265,ate_ipw_2,0,boot,19,1,50,ks
19,0.5110214564522078,ate_regr,0,boot,19,1,50,ks
19,0.4638731859733241,ate_dr,0,boot,19,1,50,ks
19,0.00257048443216682,ate_strat,0,boot,19,1,50,ks
19,0.020514308367892222,ate_ipw_2,0,all_boot,19,1,50,ks
19,0.5632759231567392,ate_regr,0,all_boot,19,1,50,ks
19,0.4140193895207035,ate_dr,0,all_boot,19,1,50,ks
