sim,b,est,shrinkage_factor,type,run,j,n,d
2,0.11479382305395613,ate_strat,0,hybrid_gn,2,1,500,ld
2,5.876786074130475e-18,ate_ipw_2,0,none,2,1,500,ld
2,1,ate_regr,0,none,2,1,500,ld
2,0,ate_dr,0,none,2,1,500,ld
2,6.938893903907228e-18,ate_strat,0,none,2,1,500,ld
2,-1.522320316576495e-17,ate_ipw_2,0,shrunk,2,1,500,ld
2,1.0000000000000002,ate_regr,0,shrunk,2,1,500,ld
2,-2.105522945714872e-17,ate_dr,0,shrunk,2,1,500,ld
2,6.938893903907228e-18,ate_strat,0,shrunk,2,1,500,ld
3,-2.168404344971009e-19,ate_ipw_2,0,old,3,1,500,ld
3,0.976401427103548,ate_regr,0,old,3,1,500,ld
3,0.02359857289645211,ate_dr,0,old,3,1,500,ld
3,8.782533113065925e-19,ate_strat,0,old,3,1,500,ld
3,0.0040885108124645644,ate_ipw_2,0,boot,3,1,500,ld
3,0.981953474289995,ate_regr,0,boot,3,1,500,ld
3,0.013958014897540495,ate_dr,0,boot,3,1,500,ld
3,0,ate_strat,0,boot,3,1,500,ld
3,0,ate_ipw_2,0,all_boot,3,1,500,ld
3,0.9779016938074954,ate_regr,0,all_boot,3,1,500,ld
3,0.022098306192504635,ate_dr,0,all_boot,3,1,500,ld
3,-6.597779150042436e-20,ate_strat,0,all_boot,3,1,500,ld
3,0.031087258002564847,ate_ipw_2,0,null,3,1,500,ld
3,0.9145899891954385,ate_regr,0,null,3,1,500,ld
3,0,ate_dr,0,null,3,1,500,ld
3,0.05432275280199678,ate_strat,0,null,3,1,500,ld
3,0,ate_ipw_2,0,gn,3,1,500,ld
3,-2.4479333211945564e-15,ate_regr,0,gn,3,1,500,ld
3,1.0000000000000027,ate_dr,0,gn,3,1,500,ld
3,-5.835697285625525e-16,ate_strat,0,gn,3,1,500,ld
3,0.033308663730859785,ate_ipw_2,0,hybrid_gn,3,1,500,ld
3,0.941532843476459,ate_regr,0,hybrid_gn,3,1,500,ld
3,0,ate_dr,0,hybrid_gn,3,1,500,ld
3,0.025158492792681224,ate_strat,0,hybrid_gn,3,1,500,ld
3,0.014248906949575584,ate_ipw_2,0,none,3,1,500,ld
3,0.9857510930504244,ate_regr,0,none,3,1,500,ld
3,8.673617379884035e-19,ate_dr,0,none,3,1,500,ld
3,1.3260508339125047e-20,ate_strat,0,none,3,1,500,ld
3,0.014248682966502498,ate_ipw_2,0,shrunk,3,1,500,ld
3,0.9857513170334976,ate_regr,0,shrunk,3,1,500,ld
3,0,ate_dr,0,shrunk,3,1,500,ld
3,0,ate_strat,0,shrunk,3,1,500,ld
4,-4.267205485112359e-19,ate_ipw_2,0,old,4,1,500,ld
4,0.42933936888135804,ate_regr,0,old,4,1,500,ld
4,0.570660631118642,ate_dr,0,old,4,1,500,ld
4,1.3877787807814457e-17,ate_strat,0,old,4,1,500,ld
4,-1.2813476027918977e-17,ate_ipw_2,0,boot,4,1,500,ld
4,0.4238556769827847,ate_regr,0,boot,4,1,500,ld
4,0.5761443230172154,ate_dr,0,boot,4,1,500,ld
4,0,ate_strat,0,boot,4,1,500,ld
4,-1.8282388576854768e-17,ate_ipw_2,0,all_boot,4,1,500,ld
4,0.4232419293712697,ate_regr,0,all_boot,4,1,500,ld
4,0.5767580706287303,ate_dr,0,all_boot,4,1,500,ld
4,0,ate_strat,0,all_boot,4,1,500,ld
4,0,ate_ipw_2,0,null,4,1,500,ld
4,0.6584336776499538,ate_regr,0,null,4,1,500,ld
4,-4.470845072358226e-16,ate_dr,0,null,4,1,500,ld
4,0.34156632235004647,ate_strat,0,null,4,1,500,ld
4,0,ate_ipw_2,0,gn,4,1,500,ld
4,0,ate_regr,0,gn,4,1,500,ld
4,1.0000000000000018,ate_dr,0,gn,4,1,500,ld
4,3.0125677655103305e-16,ate_strat,0,gn,4,1,500,ld
4,0,ate_ipw_2,0,hybrid_gn,4,1,500,ld
4,0.6672631720098228,ate_regr,0,hybrid_gn,4,1,500,ld
4,1.405543414768957e-16,ate_dr,0,hybrid_gn,4,1,500,ld
4,0.3327368279901771,ate_strat,0,hybrid_gn,4,1,500,ld
4,-2.90378864881882e-19,ate_ipw_2,0,none,4,1,500,ld
4,0.896386880638714,ate_regr,0,none,4,1,500,ld
4,0.103613119361286,ate_dr,0,none,4,1,500,ld
4,-8.673617379884035e-19,ate_strat,0,none,4,1,500,ld
4,-1.2211644928936898e-19,ate_ipw_2,0,shrunk,4,1,500,ld
4,0.8963829801956538,ate_regr,0,shrunk,4,1,500,ld
4,0.1036170198043462,ate_dr,0,shrunk,4,1,500,ld
4,0,ate_strat,0,shrunk,4,1,500,ld
5,0.05114321250886229,ate_ipw_2,0,old,5,1,500,ld
5,0.4607260687599949,ate_regr,0,old,5,1,500,ld
5,0.3804362468439121,ate_dr,0,old,5,1,500,ld
5,0.10769447188723076,ate_strat,0,old,5,1,500,ld
5,0.055259113878620175,ate_ipw_2,0,boot,5,1,500,ld
5,0.42080486107587667,ate_regr,0,boot,5,1,500,ld
5,0.4111286046064787,ate_dr,0,boot,5,1,500,ld
5,0.1128074204390244,ate_strat,0,boot,5,1,500,ld
5,0.054895729622101264,ate_ipw_2,0,all_boot,5,1,500,ld
5,0.4459771150943148,ate_regr,0,all_boot,5,1,500,ld
5,0.39546211681762183,ate_dr,0,all_boot,5,1,500,ld
5,0.10366503846596205,ate_strat,0,all_boot,5,1,500,ld
5,0.053316377020299004,ate_ipw_2,0,null,5,1,500,ld
5,0.43630350911413746,ate_regr,0,null,5,1,500,ld
5,0.40897206978857403,ate_dr,0,null,5,1,500,ld
5,0.10140804407698951,ate_strat,0,null,5,1,500,ld
5,0.17967501609150027,ate_ipw_2,0,gn,5,1,500,ld
5,0.7191302398267019,ate_regr,0,gn,5,1,500,ld
5,0.10119474408179796,ate_dr,0,gn,5,1,500,ld
5,0,ate_strat,0,gn,5,1,500,ld
5,0.055229030104582216,ate_ipw_2,0,hybrid_gn,5,1,500,ld
5,0.4228888159757657,ate_regr,0,hybrid_gn,5,1,500,ld
5,0.4098316109416393,ate_dr,0,hybrid_gn,5,1,500,ld
5,0.11205054297801281,ate_strat,0,hybrid_gn,5,1,500,ld
5,0.050944403684681325,ate_ipw_2,0,none,5,1,500,ld
5,0.7196922758973588,ate_regr,0,none,5,1,500,ld
5,0.22510966362829324,ate_dr,0,none,5,1,500,ld
5,0.00425365678966657,ate_strat,0,none,5,1,500,ld
5,0.05094441263698595,ate_ipw_2,0,shrunk,5,1,500,ld
5,0.7196806147229576,ate_regr,0,shrunk,5,1,500,ld
5,0.22511665794000688,ate_dr,0,shrunk,5,1,500,ld
5,0.004258314700049384,ate_strat,0,shrunk,5,1,500,ld
6,0,ate_ipw_2,0,old,6,1,500,ld
6,0.9095845353542138,ate_regr,0,old,6,1,500,ld
6,0.06517258295152238,ate_dr,0,old,6,1,500,ld
6,0.02524288169426406,ate_strat,0,old,6,1,500,ld
6,0,ate_ipw_2,0,boot,6,1,500,ld
6,0.9112820379413659,ate_regr,0,boot,6,1,500,ld
6,0.06447245439166499,ate_dr,0,boot,6,1,500,ld
6,0.024245507666969066,ate_strat,0,boot,6,1,500,ld
6,1.734723475976807e-18,ate_ipw_2,0,all_boot,6,1,500,ld
6,0.9077192875031018,ate_regr,0,all_boot,6,1,500,ld
6,0.06459432384850036,ate_dr,0,all_boot,6,1,500,ld
6,0.027686388648397803,ate_strat,0,all_boot,6,1,500,ld
6,0,ate_ipw_2,0,null,6,1,500,ld
6,0.6142524000032178,ate_regr,0,null,6,1,500,ld
6,0.11328733335981439,ate_dr,0,null,6,1,500,ld
6,0.27246026663696776,ate_strat,0,null,6,1,500,ld
6,1.0000000000000009,ate_ipw_2,0,gn,6,1,500,ld
6,0,ate_regr,0,gn,6,1,500,ld
6,0,ate_dr,0,gn,6,1,500,ld
6,4.440892098500626e-16,ate_strat,0,gn,6,1,500,ld
6,0,ate_ipw_2,0,hybrid_gn,6,1,500,ld
6,0.6708239180835467,ate_regr,0,hybrid_gn,6,1,500,ld
6,0.07269770085968544,ate_dr,0,hybrid_gn,6,1,500,ld
6,0.2564783810567677,ate_strat,0,hybrid_gn,6,1,500,ld
6,0,ate_ipw_2,0,none,6,1,500,ld
6,0.8940820312780404,ate_regr,0,none,6,1,500,ld
6,0.06506080754913429,ate_dr,0,none,6,1,500,ld
6,0.040857161172825354,ate_strat,0,none,6,1,500,ld
6,0,ate_ipw_2,0,shrunk,6,1,500,ld
6,0.894082228266425,ate_regr,0,shrunk,6,1,500,ld
6,0.06506080896945055,ate_dr,0,shrunk,6,1,500,ld
6,0.040856962764124274,ate_strat,0,shrunk,6,1,500,ld
7,0,ate_ipw_2,0,old,7,1,500,ld
7,0.946228555938,ate_regr,0,old,7,1,500,ld
7,1.398251602020716e-17,ate_dr,0,old,7,1,500,ld
7,0.05377144406200014,ate_strat,0,old,7,1,500,ld
7,0,ate_ipw_2,0,boot,7,1,500,ld
7,0.9577789098910224,ate_regr,0,boot,7,1,500,ld
7,3.782717559926223e-17,ate_dr,0,boot,7,1,500,ld
7,0.04222109010897758,ate_strat,0,boot,7,1,500,ld
7,0,ate_ipw_2,0,all_boot,7,1,500,ld
7,0.9524482938887826,ate_regr,0,all_boot,7,1,500,ld
7,0,ate_dr,0,all_boot,7,1,500,ld
7,0.04755170611121743,ate_strat,0,all_boot,7,1,500,ld
7,0,ate_ipw_2,0,null,7,1,500,ld
7,0.9074963726776014,ate_regr,0,null,7,1,500,ld
7,1.4070080391766415e-17,ate_dr,0,null,7,1,500,ld
7,0.0925036273223986,ate_strat,0,null,7,1,500,ld
7,0,ate_ipw_2,0,gn,7,1,500,ld
7,0,ate_regr,0,gn,7,1,500,ld
7,1.0000000000000018,ate_dr,0,gn,7,1,500,ld
7,-3.9426472222541606e-15,ate_strat,0,gn,7,1,500,ld
7,6.938893903907228e-18,ate_ipw_2,0,hybrid_gn,7,1,500,ld
7,0.9093562587346092,ate_regr,0,hybrid_gn,7,1,500,ld
7,3.66979567437148e-17,ate_dr,0,hybrid_gn,7,1,500,ld
7,0.09064374126539092,ate_strat,0,hybrid_gn,7,1,500,ld
7,0,ate_ipw_2,0,none,7,1,500,ld
7,0.9995782679064517,ate_regr,0,none,7,1,500,ld
7,-5.748619374293068e-17,ate_dr,0,none,7,1,500,ld
7,4.2173209354859353e-4,ate_strat,0,none,7,1,500,ld
7,0,ate_ipw_2,0,shrunk,7,1,500,ld
7,0.99957614550066,ate_regr,0,shrunk,7,1,500,ld
7,2.0847494063212823e-17,ate_dr,0,shrunk,7,1,500,ld
7,4.2385449934001507e-4,ate_strat,0,shrunk,7,1,500,ld
8,-1.2423268190418716e-18,ate_ipw_2,0,old,8,1,500,ld
8,0.9999999999999998,ate_regr,0,old,8,1,500,ld
8,1.1575461746532392e-17,ate_dr,0,old,8,1,500,ld
8,4.336808689942018e-19,ate_strat,0,old,8,1,500,ld
8,-1.1787502574030885e-18,ate_ipw_2,0,boot,8,1,500,ld
8,1,ate_regr,0,boot,8,1,500,ld
8,0,ate_dr,0,boot,8,1,500,ld
8,7.323863662418394e-20,ate_strat,0,boot,8,1,500,ld
8,3.473824746186674e-18,ate_ipw_2,0,all_boot,8,1,500,ld
8,0.9935956058618305,ate_regr,0,all_boot,8,1,500,ld
8,0,ate_dr,0,all_boot,8,1,500,ld
8,0.0064043941381696995,ate_strat,0,all_boot,8,1,500,ld
8,-3.469446951953614e-18,ate_ipw_2,0,null,8,1,500,ld
8,0.9602575104754955,ate_regr,0,null,8,1,500,ld
8,0,ate_dr,0,null,8,1,500,ld
8,0.039742489524504515,ate_strat,0,null,8,1,500,ld
8,0,ate_ipw_2,0,gn,8,1,500,ld
8,0,ate_regr,0,gn,8,1,500,ld
8,1.0000000000000009,ate_dr,0,gn,8,1,500,ld
8,1.7448914415283438e-15,ate_strat,0,gn,8,1,500,ld
8,-6.036854110292673e-20,ate_ipw_2,0,hybrid_gn,8,1,500,ld
8,0.9564325673472255,ate_regr,0,hybrid_gn,8,1,500,ld
8,0,ate_dr,0,hybrid_gn,8,1,500,ld
8,0.04356743265277462,ate_strat,0,hybrid_gn,8,1,500,ld
8,3.0423095223457214e-20,ate_ipw_2,0,none,8,1,500,ld
8,0.9999999999999999,ate_regr,0,none,8,1,500,ld
8,0,ate_dr,0,none,8,1,500,ld
8,0,ate_strat,0,none,8,1,500,ld
8,0,ate_ipw_2,0,shrunk,8,1,500,ld
8,1,ate_regr,0,shrunk,8,1,500,ld
8,0,ate_dr,0,shrunk,8,1,500,ld
8,6.168448779732514e-21,ate_strat,0,shrunk,8,1,500,ld
9,-4.538059564987005e-18,ate_ipw_2,0,old,9,1,500,ld
9,0.7085139986748628,ate_regr,0,old,9,1,500,ld
9,0.2914860013251374,ate_dr,0,old,9,1,500,ld
9,0,ate_strat,0,old,9,1,500,ld
9,1.4158885732945681e-18,ate_ipw_2,0,boot,9,1,500,ld
9,0.7171771286859683,ate_regr,0,boot,9,1,500,ld
9,0.2828228713140318,ate_dr,0,boot,9,1,500,ld
9,0,ate_strat,0,boot,9,1,500,ld
9,0,ate_ipw_2,0,all_boot,9,1,500,ld
9,0.7002654877294516,ate_regr,0,all_boot,9,1,500,ld
9,0.29973451227054837,ate_dr,0,all_boot,9,1,500,ld
9,0,ate_strat,0,all_boot,9,1,500,ld
9,0,ate_ipw_2,0,null,9,1,500,ld
9,0.7641862282687103,ate_regr,0,null,9,1,500,ld
9,0.1800948401693102,ate_dr,0,null,9,1,500,ld
9,0.05571893156197942,ate_strat,0,null,9,1,500,ld
9,0,ate_ipw_2,0,gn,9,1,500,ld
9,-2.2467841382494607e-15,ate_regr,0,gn,9,1,500,ld
9,0.9999999999999969,ate_dr,0,gn,9,1,500,ld
9,0,ate_strat,0,gn,9,1,500,ld
9,0,ate_ipw_2,0,hybrid_gn,9,1,500,ld
9,0.706603173610345,ate_regr,0,hybrid_gn,9,1,500,ld
9,0.22269521442515688,ate_dr,0,hybrid_gn,9,1,500,ld
9,0.07070161196449821,ate_strat,0,hybrid_gn,9,1,500,ld
9,0,ate_ipw_2,0,none,9,1,500,ld
9,0.719205856132739,ate_regr,0,none,9,1,500,ld
9,0.26476619150774106,ate_dr,0,none,9,1,500,ld
9,0.016027952359519912,ate_strat,0,none,9,1,500,ld
9,0,ate_ipw_2,0,shrunk,9,1,500,ld
9,0.7192061317697507,ate_regr,0,shrunk,9,1,500,ld
9,0.26476694995220484,ate_dr,0,shrunk,9,1,500,ld
9,0.016026918278044585,ate_strat,0,shrunk,9,1,500,ld
10,0,ate_ipw_2,0,old,10,1,500,ld
10,0.9530657016056969,ate_regr,0,old,10,1,500,ld
10,0.046934298394303096,ate_dr,0,old,10,1,500,ld
10,-9.963564952602242e-19,ate_strat,0,old,10,1,500,ld
10,0,ate_ipw_2,0,boot,10,1,500,ld
10,0.9353218036472887,ate_regr,0,boot,10,1,500,ld
10,0.06467819635271131,ate_dr,0,boot,10,1,500,ld
10,6.66822813350407e-20,ate_strat,0,boot,10,1,500,ld
10,-1.734723475976807e-18,ate_ipw_2,0,all_boot,10,1,500,ld
10,0.9231087038721857,ate_regr,0,all_boot,10,1,500,ld
10,0.0768912961278142,ate_dr,0,all_boot,10,1,500,ld
10,2.313997986175636e-18,ate_strat,0,all_boot,10,1,500,ld
10,0,ate_ipw_2,0,null,10,1,500,ld
10,0.8765009259969254,ate_regr,0,null,10,1,500,ld
10,6.177304879544696e-18,ate_dr,0,null,10,1,500,ld
10,0.12349907400307451,ate_strat,0,null,10,1,500,ld
10,-4.137814912296933e-17,ate_ipw_2,0,gn,10,1,500,ld
10,-2.220446049250313e-16,ate_regr,0,gn,10,1,500,ld
10,1.0000000000000004,ate_dr,0,gn,10,1,500,ld
10,4.444391985999771e-16,ate_strat,0,gn,10,1,500,ld
10,0,ate_ipw_2,0,hybrid_gn,10,1,500,ld
10,0.852138214563478,ate_regr,0,hybrid_gn,10,1,500,ld
10,4.065341666233447e-18,ate_dr,0,hybrid_gn,10,1,500,ld
10,0.14786178543652193,ate_strat,0,hybrid_gn,10,1,500,ld
10,0.00794430162812514,ate_ipw_2,0,none,10,1,500,ld
10,0.942003483216021,ate_regr,0,none,10,1,500,ld
10,0.008340745602713464,ate_dr,0,none,10,1,500,ld
10,0.04171146955314047,ate_strat,0,none,10,1,500,ld
10,0.007944595122411949,ate_ipw_2,0,shrunk,10,1,500,ld
10,0.9420048573133682,ate_regr,0,shrunk,10,1,500,ld
10,0.008341581931790128,ate_dr,0,shrunk,10,1,500,ld
10,0.041708965632429755,ate_strat,0,shrunk,10,1,500,ld
11,0,ate_ipw_2,0,old,11,1,500,ld
11,0.4046320405846425,ate_regr,0,old,11,1,500,ld
11,0.5663420513283873,ate_dr,0,old,11,1,500,ld
11,0.029025908086970177,ate_strat,0,old,11,1,500,ld
11,0,ate_ipw_2,0,boot,11,1,500,ld
11,0.35645777933023653,ate_regr,0,boot,11,1,500,ld
11,0.6030071586827949,ate_dr,0,boot,11,1,500,ld
11,0.04053506198696865,ate_strat,0,boot,11,1,500,ld
11,0,ate_ipw_2,0,all_boot,11,1,500,ld
11,0.3850637419046353,ate_regr,0,all_boot,11,1,500,ld
11,0.586029607018622,ate_dr,0,all_boot,11,1,500,ld
11,0.028906651076742722,ate_strat,0,all_boot,11,1,500,ld
11,0,ate_ipw_2,0,null,11,1,500,ld
11,0.018003725843591084,ate_regr,0,null,11,1,500,ld
11,0.7446592127547943,ate_dr,0,null,11,1,500,ld
11,0.2373370614016146,ate_strat,0,null,11,1,500,ld
11,0,ate_ipw_2,0,gn,11,1,500,ld
11,1.4445780686292427e-16,ate_regr,0,gn,11,1,500,ld
11,1.0000000000000027,ate_dr,0,gn,11,1,500,ld
11,0,ate_strat,0,gn,11,1,500,ld
11,-1.1611834893761363e-18,ate_ipw_2,0,hybrid_gn,11,1,500,ld
11,0,ate_regr,0,hybrid_gn,11,1,500,ld
11,0.7638936387754457,ate_dr,0,hybrid_gn,11,1,500,ld
11,0.23610636122455408,ate_strat,0,hybrid_gn,11,1,500,ld
11,-1.734723475976807e-18,ate_ipw_2,0,none,11,1,500,ld
11,0.505423927776839,ate_regr,0,none,11,1,500,ld
11,0.494576072223161,ate_dr,0,none,11,1,500,ld
11,-7.771271765642365e-18,ate_strat,0,none,11,1,500,ld
11,0,ate_ipw_2,0,shrunk,11,1,500,ld
11,0.5054220953101062,ate_regr,0,shrunk,11,1,500,ld
11,0.494577904689894,ate_dr,0,shrunk,11,1,500,ld
11,-2.697106703394293e-19,ate_strat,0,shrunk,11,1,500,ld
12,0.023623879827669517,ate_ipw_2,0,old,12,1,500,ld
12,0.8239473863216676,ate_regr,0,old,12,1,500,ld
12,0.06670413625942631,ate_dr,0,old,12,1,500,ld
12,0.08572459759123657,ate_strat,0,old,12,1,500,ld
12,0.025409192784310416,ate_ipw_2,0,boot,12,1,500,ld
12,0.8230812890357535,ate_regr,0,boot,12,1,500,ld
12,0.07248415545624802,ate_dr,0,boot,12,1,500,ld
12,0.07902536272368829,ate_strat,0,boot,12,1,500,ld
12,0.025050386384396994,ate_ipw_2,0,all_boot,12,1,500,ld
12,0.8164099486720497,ate_regr,0,all_boot,12,1,500,ld
12,0.07289564484998959,ate_dr,0,all_boot,12,1,500,ld
12,0.08564402009356378,ate_strat,0,all_boot,12,1,500,ld
12,0,ate_ipw_2,0,null,12,1,500,ld
12,0.42325032691598885,ate_regr,0,null,12,1,500,ld
12,0.03672073164410598,ate_dr,0,null,12,1,500,ld
12,0.5400289414399052,ate_strat,0,null,12,1,500,ld
12,0,ate_ipw_2,0,gn,12,1,500,ld
12,7.518648648927833e-16,ate_regr,0,gn,12,1,500,ld
12,1.0000000000000013,ate_dr,0,gn,12,1,500,ld
12,-1.0729444689502875e-15,ate_strat,0,gn,12,1,500,ld
12,7.612901766430145e-4,ate_ipw_2,0,hybrid_gn,12,1,500,ld
12,0.3647991971139981,ate_regr,0,hybrid_gn,12,1,500,ld
12,0.10075107183092519,ate_dr,0,hybrid_gn,12,1,500,ld
12,0.5336884408784337,ate_strat,0,hybrid_gn,12,1,500,ld
12,0.02847416767594379,ate_ipw_2,0,none,12,1,500,ld
12,0.911310774768833,ate_regr,0,none,12,1,500,ld
12,0.06021505755522311,ate_dr,0,none,12,1,500,ld
12,0,ate_strat,0,none,12,1,500,ld
12,0.02847494924406878,ate_ipw_2,0,shrunk,12,1,500,ld
12,0.9113051090593861,ate_regr,0,shrunk,12,1,500,ld
12,0.06021994169654513,ate_dr,0,shrunk,12,1,500,ld
12,0,ate_strat,0,shrunk,12,1,500,ld
13,0,ate_ipw_2,0,old,13,1,500,ld
13,0.6129638158382309,ate_regr,0,old,13,1,500,ld
13,0.202973240004514,ate_dr,0,old,13,1,500,ld
13,0.18406294415725502,ate_strat,0,old,13,1,500,ld
13,0,ate_ipw_2,0,boot,13,1,500,ld
13,0.6397391894028497,ate_regr,0,boot,13,1,500,ld
13,0.18107868718711617,ate_dr,0,boot,13,1,500,ld
13,0.17918212341003412,ate_strat,0,boot,13,1,500,ld
13,0,ate_ipw_2,0,all_boot,13,1,500,ld
13,0.6631433628579593,ate_regr,0,all_boot,13,1,500,ld
13,0.174796493648872,ate_dr,0,all_boot,13,1,500,ld
13,0.16206014349316877,ate_strat,0,all_boot,13,1,500,ld
13,0,ate_ipw_2,0,null,13,1,500,ld
13,0.510479495350222,ate_regr,0,null,13,1,500,ld
13,0.24530737656185692,ate_dr,0,null,13,1,500,ld
13,0.24421312808792103,ate_strat,0,null,13,1,500,ld
13,0.9999999999999984,ate_ipw_2,0,gn,13,1,500,ld
13,0,ate_regr,0,gn,13,1,500,ld
13,0,ate_dr,0,gn,13,1,500,ld
13,0,ate_strat,0,gn,13,1,500,ld
13,6.938893903907228e-18,ate_ipw_2,0,hybrid_gn,13,1,500,ld
13,0.5517839834960562,ate_regr,0,hybrid_gn,13,1,500,ld
13,0.20468779379634555,ate_dr,0,hybrid_gn,13,1,500,ld
13,0.24352822270759833,ate_strat,0,hybrid_gn,13,1,500,ld
13,0.004568587597462298,ate_ipw_2,0,none,13,1,500,ld
13,0.8774199742253859,ate_regr,0,none,13,1,500,ld
13,0.11704390824893518,ate_dr,0,none,13,1,500,ld
13,9.675299282166419e-4,ate_strat,0,none,13,1,500,ld
13,0.0045669983335886585,ate_ipw_2,0,shrunk,13,1,500,ld
13,0.8774122352163989,ate_regr,0,shrunk,13,1,500,ld
13,0.11704650518637387,ate_dr,0,shrunk,13,1,500,ld
13,9.742612636384582e-4,ate_strat,0,shrunk,13,1,500,ld
14,0,ate_ipw_2,0,old,14,1,500,ld
14,0.40379769353337164,ate_regr,0,old,14,1,500,ld
14,0.5962023064666283,ate_dr,0,old,14,1,500,ld
14,-2.8333114911337865e-18,ate_strat,0,old,14,1,500,ld
14,-1.734723475976807e-18,ate_ipw_2,0,boot,14,1,500,ld
14,0.41239676227330535,ate_regr,0,boot,14,1,500,ld
14,0.5876032377266948,ate_dr,0,boot,14,1,500,ld
14,3.244255666205107e-18,ate_strat,0,boot,14,1,500,ld
14,0,ate_ipw_2,0,all_boot,14,1,500,ld
14,0.34507348985654474,ate_regr,0,all_boot,14,1,500,ld
14,0.6549265101434552,ate_dr,0,all_boot,14,1,500,ld
14,-6.581911336600213e-18,ate_strat,0,all_boot,14,1,500,ld
14,0,ate_ipw_2,0,null,14,1,500,ld
14,0.7237255466257726,ate_regr,0,null,14,1,500,ld
14,0.27627445337422757,ate_dr,0,null,14,1,500,ld
14,5.117263619350296e-18,ate_strat,0,null,14,1,500,ld
14,0.9999999999999991,ate_ipw_2,0,gn,14,1,500,ld
14,1.4622420469011546e-16,ate_regr,0,gn,14,1,500,ld
14,0,ate_dr,0,gn,14,1,500,ld
14,0,ate_strat,0,gn,14,1,500,ld
14,0,ate_ipw_2,0,hybrid_gn,14,1,500,ld
14,0.6785746885925741,ate_regr,0,hybrid_gn,14,1,500,ld
14,0.321425311407426,ate_dr,0,hybrid_gn,14,1,500,ld
14,0,ate_strat,0,hybrid_gn,14,1,500,ld
14,0,ate_ipw_2,0,none,14,1,500,ld
14,0.8303596219793663,ate_regr,0,none,14,1,500,ld
14,0.16352542580400034,ate_dr,0,none,14,1,500,ld
14,0.006114952216633314,ate_strat,0,none,14,1,500,ld
